,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
307,0.41028034687042236,0.01020417297803975,0.014106929302215576,0.0009345843987425465,11,5,22,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 22}",0.806468253968254,0.8102777777777778,0.8016468253968254,0.8029960317460317,0.8053472222222222,0.0033461964819316192,411
383,0.44526422023773193,0.011261851658234545,0.01818937063217163,0.0024795427481207693,12,8,18,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 18}",0.8070436507936508,0.8093253968253968,0.801031746031746,0.8034722222222223,0.805218253968254,0.0031928111273509217,412
267,0.41757190227508545,0.0021481236823587746,0.014949262142181396,0.0015749929564723788,10,6,22,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 22}",0.7895039682539683,0.8174603174603174,0.815297619047619,0.7985912698412698,0.8052132936507936,0.01164385368614427,413
145,0.38047343492507935,0.008937025903495592,0.012691497802734375,0.0004585156249992954,7,9,20,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 20}",0.8274801587301587,0.811468253968254,0.7940873015873016,0.7873809523809524,0.8051041666666667,0.015625862126631303,414
292,0.4159955382347107,0.008757267479851467,0.014451146125793457,0.0011161409431143896,10,9,17,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 17}",0.7846230158730159,0.7951190476190476,0.8042261904761905,0.8363888888888888,0.8050892857142857,0.019356419743647442,415
260,0.419758141040802,0.007832876781972559,0.017690837383270264,0.004533531207442972,10,6,15,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 15}",0.8237698412698413,0.790952380952381,0.7989484126984127,0.8066269841269841,0.8050744047619047,0.012133519523883852,416
192,0.3889472484588623,0.008016314431793391,0.014963686466217041,0.0012322829964352955,8,9,17,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 17}",0.7940277777777778,0.8227579365079365,0.8106547619047619,0.7928571428571428,0.8050744047619047,0.012400979165279038,416
392,0.444511353969574,0.008774435475358484,0.01619619131088257,0.002270004766819354,12,9,17,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 17}",0.8323015873015873,0.7875396825396825,0.8026785714285715,0.7969444444444445,0.8048660714285714,0.016736551418027906,418
385,0.44675713777542114,0.014569435979995184,0.015696465969085693,0.001913049406739371,12,8,20,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 20}",0.8203571428571429,0.810952380952381,0.8000793650793651,0.7877579365079365,0.8047867063492063,0.012171607335286595,419
380,0.45451444387435913,0.015138174320652209,0.015695393085479736,0.0008249098745225499,12,8,15,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 15}",0.7845436507936508,0.7833531746031746,0.8183730158730159,0.8327777777777777,0.8047619047619048,0.021431653033857842,420
202,0.3981665372848511,0.005908622198609297,0.013427317142486572,0.0008805855125245912,9,5,17,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 17}",0.8274206349206349,0.8035119047619048,0.8121031746031746,0.7754563492063492,0.8046230158730159,0.0188918846413904,421
320,0.4103665351867676,0.004430876900001259,0.015945255756378174,0.0021142552035302064,11,7,15,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 15}",0.8066666666666666,0.8197023809523809,0.8052380952380952,0.7867261904761905,0.8045833333333333,0.011749810028859399,422
225,0.4094552993774414,0.008222636736506967,0.014450609683990479,0.001495941423631206,9,7,20,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 20}",0.7813293650793651,0.81125,0.7973214285714286,0.8283333333333334,0.8045585317460318,0.017334840526357975,423
237,0.4046310782432556,0.010014560016287262,0.01445096731185913,0.0011152610589705502,9,8,22,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 22}",0.8126785714285715,0.8391666666666666,0.7809325396825397,0.7849404761904762,0.8044295634920635,0.023487481349933042,424
364,0.4238640069961548,0.01253651088182618,0.014169692993164062,0.00044979761250728306,12,6,19,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 19}",0.8169047619047619,0.795079365079365,0.7949404761904761,0.8107539682539683,0.8044196428571427,0.009657862930361237,425
262,0.41948193311691284,0.008872900656452002,0.015697240829467773,0.0008268318511674039,10,6,17,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 17}",0.7855952380952381,0.7882539682539682,0.8293253968253969,0.8138095238095238,0.8042460317460317,0.018193633033091742,426
316,0.4331199526786804,0.006500507809696006,0.015448451042175293,0.0014950037002563477,11,6,21,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 21}",0.8020833333333334,0.797797619047619,0.7849404761904762,0.8318452380952381,0.8041666666666667,0.017180328590460387,427
204,0.420509397983551,0.003100458360617856,0.013455212116241455,0.0004984736798925135,9,5,19,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 19}",0.8080357142857143,0.795515873015873,0.8080753968253969,0.805,0.8041567460317461,0.005142421182898495,428
384,0.44653958082199097,0.007007998532981496,0.01644498109817505,0.0008633817933031178,12,8,19,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 19}",0.8195436507936508,0.7878968253968254,0.8099404761904762,0.7991468253968254,0.8041319444444445,0.011828886634507523,429
134,0.39088255167007446,0.020243568879099904,0.014950037002563477,0.0015755958407987776,7,8,19,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 19}",0.809404761904762,0.7934325396825397,0.8007142857142857,0.8125793650793651,0.8040327380952381,0.007504661971220323,430
211,0.40803956985473633,0.0036667079314197364,0.015199720859527588,0.00191416442308648,9,6,16,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 16}",0.8249007936507936,0.8225396825396826,0.8207738095238095,0.7478968253968254,0.8040277777777778,0.0324402789907117,431
426,0.45296698808670044,0.016788772478889134,0.016943395137786865,0.0018646398306658774,13,7,21,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 21}",0.8215277777777777,0.8047222222222222,0.7981349206349206,0.791547619047619,0.8039831349206349,0.011149040411440377,432
278,0.40986329317092896,0.011933819051182888,0.014716088771820068,0.000813178239112806,10,7,23,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 23}",0.7785912698412698,0.8020039682539682,0.8081349206349207,0.8258531746031746,0.8036458333333333,0.016909648013731324,433
228,0.41442394256591797,0.009216933369750567,0.015198171138763428,0.0012943006346076828,9,7,23,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 23}",0.7851984126984127,0.8072222222222222,0.8041468253968254,0.8178769841269842,0.803611111111111,0.011788444649260444,434
361,0.4377365708351135,0.002517191344729589,0.014723360538482666,0.0013347684422915977,12,6,16,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 16}",0.7844047619047619,0.7927777777777778,0.8346031746031746,0.8025992063492063,0.8035962301587302,0.019024826056495386,435
386,0.45501601696014404,0.011889676595416648,0.01494985818862915,0.0014094775204943446,12,8,21,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 21}",0.8277976190476191,0.8168253968253968,0.7954960317460318,0.7736904761904762,0.8034523809523809,0.02074007376556211,436
191,0.38222044706344604,0.008702164468569949,0.0132063627243042,0.0012953191934972062,8,9,16,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 16}",0.7808928571428572,0.8063492063492064,0.8327777777777777,0.79375,0.8034424603174604,0.01917966640304447,437
47,0.35163557529449463,0.01460620596489014,0.01408320665359497,0.0017457197087808454,5,9,22,"{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 22}",0.7932738095238095,0.8147619047619048,0.7933134920634921,0.81125,0.8031498015873015,0.009934062093990744,438
294,0.4222186207771301,0.01158204729025806,0.013952374458312988,0.0007047803720543181,10,9,19,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 19}",0.79125,0.7838293650793651,0.8041468253968254,0.8329166666666666,0.8030357142857143,0.018720929425075944,439
444,0.44725126028060913,0.012275596498327143,0.01669532060623169,0.0019134047844911325,13,9,19,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 19}",0.7938690476190476,0.7885912698412698,0.801031746031746,0.8283730158730159,0.8029662698412698,0.015318658585624872,440
313,0.4304559826850891,0.018025459361882722,0.015199899673461914,0.0008270476588032536,11,6,18,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 18}",0.8225,0.7999801587301587,0.8149206349206349,0.7730952380952381,0.8026240079365079,0.0188759124458883,441
388,0.4401993751525879,0.0065033277331591,0.015448212623596191,0.0008631408271987713,12,8,23,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 23}",0.810218253968254,0.7771230158730159,0.8232142857142857,0.7993253968253968,0.8024702380952382,0.01690206320678803,442
274,0.4220658540725708,0.012217404675183173,0.01843845844268799,0.006704261229886618,10,7,19,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 19}",0.7961309523809523,0.799702380952381,0.7965277777777777,0.8172619047619047,0.8024057539682539,0.008688169846441331,443
203,0.3957200050354004,0.013285163338983816,0.014201819896697998,0.00042964348944060003,9,5,18,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 18}",0.8177182539682539,0.7756547619047619,0.8113095238095238,0.804484126984127,0.8022916666666666,0.016075081032151096,444
156,0.40404146909713745,0.006420417988309312,0.014699816703796387,0.0014725858302509609,8,5,21,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 21}",0.8166071428571429,0.8163888888888889,0.7541269841269841,0.8213095238095238,0.8021081349206349,0.027771592193238263,445
201,0.41829216480255127,0.013396866365201461,0.015697360038757324,0.0031020423197234068,9,5,16,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 16}",0.7900595238095238,0.8144246031746032,0.7936111111111112,0.8098611111111111,0.8019890873015874,0.010357555020914677,446
365,0.43809187412261963,0.008292494681538993,0.015448391437530518,0.000863106414442597,12,6,20,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 20}",0.8221626984126984,0.7873214285714286,0.8218055555555556,0.7764484126984127,0.8019345238095238,0.020415198764853242,447
224,0.4116342067718506,0.013126687166517555,0.014947772026062012,0.0022275899676364756,9,7,19,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 19}",0.8037103174603175,0.8158730158730159,0.821984126984127,0.7659523809523809,0.8018799603174604,0.02176076910087545,448
298,0.4071875810623169,0.009060628078729302,0.013706088066101074,0.0014756086479217618,10,9,23,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 23}",0.7913095238095238,0.8146428571428571,0.8110714285714286,0.7898412698412698,0.8017162698412699,0.011224210908804296,449
343,0.42437493801116943,0.004953724855148337,0.017465174198150635,0.0022894657380212154,11,9,18,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 18}",0.8099206349206349,0.7763492063492063,0.8024603174603174,0.8168055555555556,0.8013839285714286,0.015318272290911962,450
436,0.4424089193344116,0.0039012563980226757,0.0156976580619812,0.0014732809092421588,13,8,21,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 21}",0.7814285714285715,0.8191071428571428,0.8162103174603175,0.7885119047619048,0.8013144841269841,0.016566684321480726,451
209,0.3964187502861023,0.01863533359117185,0.014202237129211426,0.0017793519946008667,9,5,24,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 24}",0.8043253968253968,0.80625,0.7921230158730159,0.8025,0.8012996031746031,0.005461514510375249,452
376,0.47130316495895386,0.01510768287140655,0.015446722507476807,0.0011163279354256433,12,7,21,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 21}",0.8074603174603174,0.7962301587301587,0.7907738095238095,0.809781746031746,0.801061507936508,0.007844838901213434,453
325,0.4245625138282776,0.0044623713859559015,0.0156976580619812,0.0014741674410450479,11,7,20,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 20}",0.7990079365079366,0.796984126984127,0.7877777777777778,0.819047619047619,0.800704365079365,0.011404929491152512,454
244,0.42105406522750854,0.017257357946281277,0.01644498109817505,0.0014951031239710858,9,9,19,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 19}",0.7951388888888888,0.8125,0.8142857142857143,0.7806746031746031,0.8006498015873016,0.01374539948432975,455
245,0.40896689891815186,0.02084627188694953,0.014701008796691895,0.0010860357594165892,9,9,20,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 20}",0.7763690476190476,0.8232738095238096,0.8180753968253969,0.7842063492063492,0.8004811507936509,0.02046536996748312,456
410,0.43417662382125854,0.01640019336298176,0.01744157075881958,0.0024919392090971848,13,6,15,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 15}",0.8076587301587301,0.7967063492063492,0.7951587301587302,0.8002579365079365,0.7999454365079366,0.004821742408461117,457
390,0.4450322985649109,0.005921526426845854,0.01495051383972168,0.0007046110285314028,12,9,15,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 15}",0.8084126984126984,0.8152380952380952,0.7853968253968254,0.7903769841269841,0.7998561507936508,0.012336383320028677,458
249,0.4091085195541382,0.012964633837313671,0.014962852001190186,0.0015912552104975944,9,9,24,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 24}",0.8216666666666667,0.7721626984126985,0.8242857142857143,0.7806150793650793,0.7996825396825397,0.023502806993440678,459
186,0.38286858797073364,0.011160232463411265,0.013441979885101318,0.0004857115575975553,8,8,21,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 21}",0.8008928571428572,0.8225992063492064,0.7986507936507936,0.7762103174603174,0.7995882936507936,0.016421119527389637,460
330,0.43204182386398315,0.011794081458709707,0.014095604419708252,0.0009432335336287844,11,8,15,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 15}",0.8113888888888889,0.7938492063492063,0.7583928571428571,0.8337698412698412,0.7993501984126984,0.027556335933735968,461
326,0.4137337803840637,0.005486179992190525,0.014701128005981445,0.001086500788322694,11,7,21,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 21}",0.7779166666666667,0.799345238095238,0.8048412698412698,0.8152579365079365,0.7993402777777777,0.01362537991009125,462
118,0.3858637809753418,0.010252794105994353,0.013703882694244385,0.0008264902790696784,7,6,23,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 23}",0.8244246031746032,0.8034722222222223,0.7880952380952381,0.7810119047619047,0.799250992063492,0.016648157800651472,463
363,0.43095022439956665,0.008647426081792028,0.015713989734649658,0.001103842829157219,12,6,18,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 18}",0.815,0.8010912698412699,0.8049007936507937,0.7751587301587302,0.7990376984126983,0.014693478470236493,464
340,0.45633435249328613,0.02544970571809507,0.016710996627807617,0.0008330779638843789,11,9,15,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 15}",0.7775396825396825,0.8013095238095238,0.7860912698412699,0.830952380952381,0.7989732142857143,0.02033141792069231,465
389,0.43526995182037354,0.01526976583632674,0.015697836875915527,0.0010855982635527418,12,8,24,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 24}",0.7777579365079365,0.8186904761904762,0.7793055555555556,0.8198412698412698,0.7988988095238094,0.020378474099712496,466
207,0.39630478620529175,0.004451989665917131,0.012956738471984863,0.0007051168209335362,9,5,22,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 22}",0.801031746031746,0.8074801587301588,0.815515873015873,0.7707738095238095,0.7987003968253968,0.0169202092632738,467
180,0.388558030128479,0.008598634932143115,0.014438450336456299,0.0005144899582074685,8,8,15,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 15}",0.806984126984127,0.7698214285714285,0.7998214285714286,0.8181150793650793,0.798685515873016,0.017894138127314572,468
127,0.3906937837600708,0.011513913465520456,0.013703763484954834,0.0008263105799474718,7,7,22,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 22}",0.7465674603174604,0.8331349206349207,0.8313293650793651,0.7821428571428571,0.7982936507936508,0.036199859872826784,469
289,0.4065350890159607,0.0030767666667842514,0.01420128345489502,0.00043036665230610605,10,8,24,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 24}",0.7813293650793651,0.8051785714285714,0.801329365079365,0.8047420634920635,0.7981448412698413,0.009822145035595661,470
319,0.43643492460250854,0.009623934730568315,0.015199244022369385,0.001633905226419809,11,6,24,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 24}",0.8056349206349206,0.7963095238095238,0.7858928571428572,0.8041071428571429,0.7979861111111111,0.007826701944113836,471
257,0.4156374931335449,0.008042122175028785,0.015199244022369385,0.0012941376876429737,10,5,22,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 22}",0.7908531746031746,0.8276984126984127,0.7953769841269841,0.7736706349206349,0.7968998015873016,0.019538611141172852,472
266,0.4097753167152405,0.00788156949958329,0.01544886827468872,0.0011150477217673415,10,6,21,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 21}",0.7858333333333334,0.7685515873015873,0.8353373015873016,0.797797619047619,0.7968799603174603,0.0245170036940842,473
227,0.4130953550338745,0.018795907307162126,0.014542996883392334,0.0015202259834812683,9,7,22,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 22}",0.7938888888888889,0.8005357142857142,0.7806746031746031,0.8108531746031746,0.7964880952380953,0.010949442109162006,474
318,0.4163406491279602,0.009821093554618606,0.015199899673461914,0.0019142034778374972,11,6,23,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 23}",0.805,0.7613293650793651,0.7991666666666667,0.8199206349206349,0.7963541666666667,0.021591524624681526,475
218,0.4056462049484253,0.008130044133903624,0.013949453830718994,7.089445705694535e-06,9,6,23,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 23}",0.8243253968253968,0.8007936507936508,0.7737698412698413,0.7856349206349207,0.7961309523809524,0.01888685671674755,476
305,0.41397762298583984,0.012882723559907995,0.01370471715927124,0.0008265986299344473,11,5,20,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 20}",0.8189880952380952,0.7929960317460317,0.773531746031746,0.7986309523809524,0.7960367063492063,0.01619579656373142,477
314,0.41612833738327026,0.006488151661248502,0.015697479248046875,0.001294975017161217,11,6,19,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 19}",0.8024007936507936,0.7893055555555556,0.8099603174603175,0.7822619047619047,0.7959821428571429,0.010832938135997668,478
279,0.41237103939056396,0.011240009916352775,0.015198171138763428,0.0010861318895410627,10,7,24,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 24}",0.7955753968253968,0.8014285714285714,0.7888888888888889,0.7975595238095238,0.7958630952380952,0.004543531657826751,479
346,0.43256139755249023,0.010226229357352344,0.01781904697418213,0.0023508438984991597,11,9,21,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 21}",0.8284325396825397,0.7999206349206349,0.7758531746031746,0.7791071428571429,0.7958283730158731,0.02096655897597911,480
344,0.43975919485092163,0.013979335783900516,0.01719081401824951,0.0017776160413963107,11,9,19,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 19}",0.8077777777777778,0.7949603174603175,0.7869246031746032,0.7934920634920635,0.7957886904761904,0.007554319217720583,481
359,0.4517301321029663,0.0161486350168762,0.016195178031921387,0.0010861452497691465,12,5,24,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 24}",0.7972222222222223,0.8007341269841269,0.7816468253968254,0.8034722222222223,0.7957688492063492,0.00844896130941845,482
396,0.4276094436645508,0.004105631859516473,0.01521909236907959,0.0004232260026269157,12,9,21,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 21}",0.8031150793650793,0.7929365079365079,0.8086507936507936,0.7765277777777778,0.7953075396825398,0.012219874703694702,483
375,0.4442254304885864,0.013254125451707049,0.015945732593536377,0.001866807208141085,12,7,20,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 20}",0.8113095238095238,0.7717460317460317,0.8125396825396826,0.7850595238095238,0.7951636904761905,0.017414749198942512,484
338,0.4411954879760742,0.008269772333072379,0.01595073938369751,0.0017338198839664924,11,8,23,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 23}",0.8054166666666667,0.8119246031746031,0.7500595238095238,0.8093055555555555,0.7941765873015874,0.02557602599679261,485
328,0.42756950855255127,0.008660051534829937,0.0159643292427063,0.0006823312385863272,11,7,23,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 23}",0.8195039682539682,0.8032142857142858,0.7520833333333333,0.8015476190476191,0.7940873015873016,0.025245289012941378,486
287,0.39992934465408325,0.0014465569054341785,0.014564692974090576,0.002273297255833793,10,8,22,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 22}",0.8036111111111112,0.7481547619047619,0.818531746031746,0.8046825396825397,0.7937450396825397,0.026971385351796436,487
348,0.42466336488723755,0.009992467566608853,0.016859769821166992,0.0027024109554832794,11,9,23,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 23}",0.7953769841269841,0.7823214285714286,0.7883730158730159,0.8085119047619047,0.7936458333333333,0.009747329249222869,488
246,0.40116971731185913,0.011900664387724346,0.015694797039031982,0.001085516863105671,9,9,21,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 21}",0.8000595238095238,0.7616468253968254,0.8201388888888889,0.7899206349206349,0.7929414682539682,0.02108818691630863,489
286,0.4168822765350342,0.012698687219319164,0.014451920986175537,0.0008628311123932066,10,8,21,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 21}",0.7747222222222222,0.8254960317460317,0.7797420634920635,0.7875992063492063,0.7918898809523809,0.019937911343971746,490
408,0.44639086723327637,0.004332762611869093,0.01596212387084961,0.001247176520538569,13,5,23,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 23}",0.7716666666666666,0.7890277777777778,0.7973015873015873,0.8094246031746032,0.7918551587301587,0.013728785972525614,491
341,0.42383885383605957,0.019201723321989602,0.017939269542694092,0.0021127653268727094,11,9,16,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 16}",0.7924801587301588,0.7610119047619047,0.8136111111111111,0.7962698412698412,0.790843253968254,0.01897638019545612,492
310,0.42863065004348755,0.008975203795414383,0.015198886394500732,0.0008262747042281128,11,6,15,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 15}",0.7937896825396825,0.7950595238095238,0.774702380952381,0.7967063492063492,0.790064484126984,0.008929391221182975,493
335,0.4365585446357727,0.011865531302761604,0.01792299747467041,0.0009804632592902934,11,8,20,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 20}",0.8068055555555556,0.7850396825396826,0.7918253968253969,0.7758531746031746,0.7898809523809525,0.01129645408827504,494
324,0.4228357672691345,0.009901120894433114,0.01619577407836914,0.0008262567249364809,11,7,19,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 19}",0.8225793650793651,0.7408531746031746,0.8151388888888889,0.7751984126984127,0.7884424603174603,0.03285640149698483,495
215,0.4185978174209595,0.010310613097461707,0.015449821949005127,0.0008620777242763045,9,6,20,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 20}",0.7792460317460318,0.7862301587301588,0.8216468253968254,0.7661507936507936,0.7883184523809524,0.02054784251454904,496
323,0.449657142162323,0.017211208908375988,0.01569730043411255,0.0014737845612200907,11,7,18,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 18}",0.7989087301587302,0.792797619047619,0.7680555555555556,0.791984126984127,0.7879365079365079,0.011786173565419132,497
214,0.4068901538848877,0.0033335440140205446,0.014204204082489014,0.0010873510315762547,9,6,19,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 19}",0.7987301587301587,0.7622420634920635,0.7888492063492063,0.8005952380952381,0.7876041666666667,0.015308021079726881,498
208,0.41215795278549194,0.016153581608696167,0.013704180717468262,0.0008261488022668426,9,5,23,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 23}",0.794484126984127,0.7759722222222222,0.7840674603174603,0.781547619047619,0.7840178571428572,0.0067152733077014675,499
148,0.3872002959251404,0.012087661695046877,0.014966249465942383,3.0437845888020385e-05,7,9,23,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 23}",0.7404563492063492,0.8108730158730159,0.7879960317460317,0.7955357142857142,0.7837152777777777,0.026300785222937672,500
